species,description_year,extinction_year
Ramphotrigon.fuscicauda,1925,NA
Ramphotrigon.megacephalum,1835,NA
Ramphotrigon.ruficauda,1825,NA
Recurvirostra.americana,1789,NA
Recurvirostra.andina,1861,NA
Recurvirostra.avosetta,1758,NA
Regulus.calendula,1766,NA
Regulus.ignicapilla,1820,NA
Regulus.regulus,1758,NA
Regulus.satrapa,1823,NA
Reinwardtipicus.validus,1825,NA
Remiz.consobrinus,1870,NA
Remiz.coronatus,1873,NA
Remiz.macronyx,1873,NA
Remiz.pendulinus,1758,NA
Rhamphocoris.clotbey,1850,NA
Rhaphidura.leucopygialis,1849,NA
Rhaphidura.sabini,1829,NA
Rhea.americana,1758,NA
Rhea.pennata,1834,NA
Rhegmatorhina.berlepschi,1907,NA
Rhegmatorhina.cristata,1868,NA
Rhegmatorhina.gymnops,1888,NA
Rhegmatorhina.hoffmannsi,1907,NA
Rhegmatorhina.melanosticta,1880,NA
Rheinardia.ocellata,1871,NA
Rhinocrypta.lanceolata,1832,NA
Rhinomyias.brunneatus,1897,NA
Rhinomyias.olivaceus,1877,NA
Rhinomyias.umbratilis,1849,NA
Rhinoplax.vigil,1781,NA
Rhinopomastus.aterrimus,1826,NA
Rhinopomastus.cyanomelas,1819,NA
Rhinopomastus.minor,1845,NA
Rhinoptilus.africanus,1807,NA
Rhinoptilus.bitorquatus,1848,NA
Rhinoptilus.chalcopterus,1824,NA
Rhinoptilus.cinctus,1863,NA
Rhipidura.albicollis,1818,NA
Rhipidura.aureola,1830,NA
Rhipidura.hypoxantha,1843,NA
Rhipidura.javanica,1788,NA
Rhipidura.perlata,1843,NA
Rhizothera.longirostris,1905,NA
Rhodinocichla.rosea,1832,NA
Rhodonessa.caryophyllacea,1790,NA
Rhodopechys.obsoletus,1823,NA
Rhodopechys.sanguineus,1838,NA
Rhodophoneus.cruentus,1828,NA
Rhodopis.vesper,1829,NA
Rhodospingus.cruentus,1844,NA
Rhodostethia.rosea,1824,NA
Rhodothraupis.celaeno,1830,NA
Rhopocichla.atriceps,1839,NA
Rhopophilus.pekinensis,1868,NA
Rhopornis.ardesiacus,1831,NA
Rhyacornis.fuliginosa,1831,NA
Rhynchocyclus.brevirostris,1847,NA
Rhynchocyclus.fulvipectus,1860,NA
Rhynchocyclus.olivaceus,1820,NA
Rhynchocyclus.pacificus,1914,NA
Rhynchophanes.mccownii,1851,NA
Rhynchopsitta.pachyrhyncha,1827,NA
Rhynchopsitta.terrisi,1947,NA
Rhynchortyx.cinctus,1876,NA
Rhynchospiza.stolzmanni,1877,NA
Rhynchospiza.strigiceps,1839,NA
Rhynchostruthus.louisae,1897,NA
Rhynchostruthus.percivali,1900,NA
Rhynchotus.maculicollis,1867,NA
Rhynchotus.rufescens,1815,NA
Rhytipterna.holerythra,1860,NA
Rhytipterna.immunda,1873,NA
Rhytipterna.simplex,1823,NA
Rimator.malacoptilus,1847,NA
Rimator.pasquieri,1930,NA
Riparia.cincta,1783,NA
Riparia.congica,1887,NA
Riparia.paludicola,1817,NA
Riparia.riparia,1758,NA
Rissa.tridactyla,1758,NA
Rollandia.microptera,1868,NA
Rollandia.rolland,1824,NA
Rollulus.rouloul,1786,NA
Roraimia.adusta,1884,NA
Rostratula.benghalensis,1758,NA
Rostratula.semicollaris,1816,NA
Rostrhamus.sociabilis,1817,NA
Rougetius.rougetii,1843,NA
Rupicola.peruvianus,1790,NA
Rupicola.rupicola,1766,NA
Ruwenzorornis.johnstoni,1901,NA
Rynchops.albicollis,1838,NA
Rynchops.flavirostris,1816,NA
Rynchops.niger,1758,NA
Sagittarius.serpentarius,1779,NA
Sakesphorus.bernardi,1844,NA
Sakesphorus.canadensis,1766,NA
Sakesphorus.cristatus,1831,NA
Sakesphorus.luctuosus,1823,NA
Sakesphorus.melanonotus,1855,NA
Sakesphorus.melanothorax,1857,NA
Salpinctes.obsoletus,1823,NA
Salpornis.spilonotus,1831,NA
Saltator.atriceps,1832,NA
Saltator.atricollis,1817,NA
Saltator.atripennis,1856,NA
Saltator.aurantiirostris,1817,NA
Saltator.cinctus,1943,NA
Saltator.coerulescens,1817,NA
Saltator.fuliginosus,1800,NA
Saltator.grossus,1766,NA
Saltator.maxillosus,1851,NA
Saltator.maximus,1776,NA
Saltator.nigriceps,1914,NA
Saltator.orenocensis,1846,NA
Saltator.rufiventris,1837,NA
Saltator.similis,1837,NA
Saltator.striatipectus,1847,NA
Saltatricula.multicolor,1860,NA
Sapayoa.aenigma,1903,NA
Sappho.sparganura,1812,NA
Sarcogyps.calvus,1786,NA
Sarcoramphus.papa,1758,NA
Sarkidiornis.melanotos,1769,NA
Saroglossa.spiloptera,1831,NA
Sarothrura.affinis,1828,NA
Sarothrura.ayresi,1877,NA
Sarothrura.boehmi,1900,NA
Sarothrura.elegans,1839,NA
Sarothrura.lugens,1884,NA
Sarothrura.pulchra,1829,NA
Sarothrura.rufa,1819,NA
Sasia.abnormis,1825,NA
Sasia.africana,1855,NA
Sasia.ochracea,1836,NA
Satrapa.icterophrys,1818,NA
Saxicola.caprata,1766,NA
Saxicola.ferreus,1846,NA
Saxicola.insignis,1846,NA
Saxicola.jerdoni,1867,NA
Saxicola.leucurus,1847,NA
Saxicola.macrorhynchus,1872,NA
Saxicola.rubetra,1758,NA
Saxicola.torquatus,1766,NA
Saxicoloides.fulicatus,1766,NA
Sayornis.nigricans,1827,NA
Sayornis.phoebe,1790,NA
Sayornis.saya,1825,NA
Scelorchilus.albicollis,1830,NA
Scelorchilus.rubecula,1830,NA
Schiffornis.major,1856,NA
Schiffornis.turdina,1831,NA
Schiffornis.virescens,1838,NA
Schistes.geoffroyi,1843,NA
Schistochlamys.melanopis,1790,NA
Schistochlamys.ruficapillus,1817,NA
Schistocichla.brunneiceps,1931,NA
Schistocichla.caurensis,1906,NA
Schistocichla.humaythae,1907,NA
Schistocichla.leucostigma,1868,NA
Schistocichla.rufifacies,1929,NA
Schistocichla.saturata,1885,NA
Schistocichla.schistacea,1858,NA
Schoenicola.brevirostris,1850,NA
Schoenicola.platyurus,1844,NA
Schoeniophylax.phryganophilus,1817,NA
Schoutedenapus.myoptilus,1888,NA
Schoutedenapus.schoutedeni,1960,NA
Sclateria.naevia,1788,NA
Sclerurus.albigularis,1869,NA
Sclerurus.caudacutus,1816,NA
Sclerurus.guatemalensis,1844,NA
Sclerurus.mexicanus,1857,NA
Sclerurus.rufigularis,1868,NA
Sclerurus.scansor,1835,NA
Scolopax.minor,1789,NA
Scolopax.rusticola,1758,NA
Scopus.umbretta,1789,NA
Scotocerca.inquieta,1827,NA
Scotopelia.bouvieri,1875,NA
Scotopelia.peli,1850,NA
Scotopelia.ussheri,1871,NA
Scytalopus.acutirostris,1844,NA
Scytalopus.affinis,1939,NA
Scytalopus.altirostris,1939,NA
Scytalopus.argentifrons,1891,NA
Scytalopus.atratus,1922,NA
Scytalopus.bolivianus,1889,NA
Scytalopus.canus,1915,NA
Scytalopus.caracae,1922,NA
Scytalopus.chocoensis,1997,NA
Scytalopus.diamantinensis,2007,NA
Scytalopus.femoralis,1844,NA
Scytalopus.fuscus,1837,NA
Scytalopus.griseicollis,1840,NA
Scytalopus.iraiensis,1998,NA
Scytalopus.latebricola,1899,NA
Scytalopus.latrans,1924,NA
Scytalopus.macropus,1896,NA
Scytalopus.magellanicus,1789,NA
Scytalopus.meridanus,1922,NA
Scytalopus.micropterus,1858,NA
Scytalopus.novacapitalis,1958,NA
Scytalopus.opaca,1941,NA
Scytalopus.pachecoi,2005,NA
Scytalopus.panamensis,1915,NA
Scytalopus.parkeri,1997,NA
Scytalopus.parvirostris,1939,NA
Scytalopus.robbinsi,1997,NA
Scytalopus.rodriguezi,2005,NA
Scytalopus.sanctaemartae,1915,NA
Scytalopus.schulenbergi,1994,NA
Scytalopus.simonsi,1917,NA
Scytalopus.speluncae,1835,NA
Scytalopus.spillmanni,1937,NA
Scytalopus.stilesi,2005,NA
Scytalopus.superciliaris,1883,NA
Scytalopus.unicolor,1895,NA
Scytalopus.urubambae,1939,NA
Scytalopus.vicinior,1939,NA
Scytalopus.zimmeri,1940,NA
Seicercus.affinis,1854,NA
Seicercus.burkii,1836,NA
Seicercus.castaniceps,1845,NA
Seicercus.montis,1887,NA
Seicercus.omeiensis,1999,NA
Seicercus.poliogenys,1847,NA
Seicercus.soror,1999,NA
Seicercus.tephrocephalus,1871,NA
Seicercus.valentini,1907,NA
Seicercus.whistleri,1925,NA
Seiurus.aurocapilla,1766,NA
Selasphorus.ardens,1870,NA
Selasphorus.flammula,1864,NA
Selasphorus.platycercus,1827,NA
Selasphorus.rufus,1788,NA
Selasphorus.sasin,1829,NA
Selasphorus.scintilla,1851,NA
Selenidera.gouldii,1837,NA
Selenidera.maculirostris,1823,NA
Selenidera.nattereri,1836,NA
Selenidera.piperivora,1827,NA
Selenidera.reinwardtii,1827,NA
Selenidera.spectabilis,1857,NA
Semnornis.frantzii,1864,NA
Semnornis.ramphastinus,1855,NA
Sephanoides.sephaniodes,1827,NA
Sericossypha.albocristata,1843,NA
Serilophus.lunatus,1834,NA
Serinus.alario,1758,NA
Serinus.albogularis,1833,NA
Serinus.ankoberensis,1979,NA
Serinus.atrogularis,1836,NA
Serinus.buchanani,1919,NA
Serinus.burtoni,1862,NA
Serinus.canicollis,1838,NA
Serinus.capistratus,1870,NA
Serinus.citrinelloides,1840,NA
Serinus.citrinipectus,1960,NA
Serinus.donaldsoni,1895,NA
Serinus.dorsostriatus,1887,NA
Serinus.flavigula,1888,NA
Serinus.flaviventris,1828,NA
Serinus.flavivertex,1869,NA
Serinus.frontalis,1904,NA
Serinus.gularis,1836,NA
Serinus.hypostictus,1904,NA
Serinus.koliensis,1952,NA
Serinus.leucopterus,1871,NA
Serinus.leucopygius,1850,NA
Serinus.melanochrous,1900,NA
Serinus.menachensis,1913,NA
Serinus.mennelli,1908,NA
Serinus.mozambicus,1776,NA
Serinus.nigriceps,1840,NA
Serinus.pusillus,1811,NA
Serinus.reichardi,1882,NA
Serinus.rothschildi,1902,NA
Serinus.scotops,1850,NA
Serinus.serinus,1766,NA
Serinus.striolatus,1840,NA
Serinus.sulphuratus,1766,NA
Serinus.symonsi,1916,NA
Serinus.syriacus,1851,NA
Serinus.thibetanus,1872,NA
Serinus.totta,1786,NA
Serinus.tristriatus,1840,NA
Serinus.whytii,1897,NA
Serinus.xantholaemus,1896,NA
Serinus.xanthopygius,1840,NA
Serpophaga.cinerea,1844,NA
Serpophaga.hypoleuca,1866,NA
Serpophaga.munda,1893,NA
Serpophaga.nigricans,1817,NA
Serpophaga.subcristata,1817,NA
Setophaga.ruticilla,1758,NA
Sheppardia.aequatorialis,1906,NA
Sheppardia.aurantiithorax,2004,NA
Sheppardia.bocagei,1870,NA
Sheppardia.cyornithopsis,1901,NA
Sheppardia.gabela,1957,NA
Sheppardia.gunningi,1909,NA
Sheppardia.lowei,1941,NA
Sheppardia.montana,1907,NA
Sheppardia.sharpei,1903,NA
Sialia.currucoides,1798,NA
Sialia.mexicana,1832,NA
Sialia.sialis,1758,NA
Sicalis.auriventris,1864,NA
Sicalis.citrina,1870,NA
Sicalis.columbiana,1851,NA
Sicalis.flaveola,1766,NA
Sicalis.lebruni,1891,NA
Sicalis.lutea,1837,NA
Sicalis.luteocephala,1837,NA
Sicalis.luteola,1789,NA
Sicalis.olivascens,1837,NA
Sicalis.raimondii,1874,NA
Sicalis.taczanowskii,1888,NA
Sicalis.uropygialis,1837,NA
Sigelus.silens,1809,NA
Simoxenops.striatus,1935,NA
Simoxenops.ucayalae,1928,NA
Siptornis.striaticollis,1843,NA
Siptornopsis.hypochondriaca,1895,NA
Sirystes.sibilator,1818,NA
Sitta.azurea,1830,NA
Sitta.canadensis,1766,NA
Sitta.carolinensis,1790,NA
Sitta.cashmirensis,1871,NA
Sitta.castanea,1830,NA
Sitta.europaea,1758,NA
Sitta.formosa,1843,NA
Sitta.frontalis,1820,NA
Sitta.himalayensis,1835,NA
Sitta.krueperi,1863,NA
Sitta.ledanti,1976,NA
Sitta.leucopsis,1850,NA
Sitta.magna,1876,NA
Sitta.nagaensis,1874,NA
Sitta.neumayer,1830,NA
Sitta.pusilla,1790,NA
Sitta.pygmaea,1839,NA
Sitta.solangiae,1930,NA
Sitta.tephronota,1872,NA
Sitta.victoriae,1904,NA
Sitta.villosa,1865,NA
Sitta.yunnanensis,1900,NA
Sittasomus.griseicapillus,1818,NA
Smithornis.capensis,1840,NA
Smithornis.rufolateralis,1864,NA
Smithornis.sharpei,1903,NA
Snowornis.cryptolophus,1877,NA
Snowornis.subalaris,1861,NA
Somateria.fischeri,1847,NA
Somateria.mollissima,1758,NA
Somateria.spectabilis,1758,NA
Spartonoica.maluroides,1837,NA
Speculanas.specularis,1828,NA
Speculipastor.bicolor,1879,NA
Speirops.melanocephalus,1862,NA
Spelaeornis.badeigularis,1948,NA
Spelaeornis.caudatus,1845,NA
Spelaeornis.chocolatinus,1875,NA
Spelaeornis.formosus,1874,NA
Spelaeornis.kinneari,1930,NA
Spelaeornis.longicaudatus,1854,NA
Spelaeornis.oatesi,1904,NA
Spelaeornis.reptatus,1903,NA
Spelaeornis.troglodytoides,1870,NA
Spermophaga.haematina,1805,NA
Spermophaga.poliogenys,1906,NA
Spermophaga.ruficapilla,1888,NA
Spheniscus.demersus,1758,NA
Spheniscus.humboldti,1834,NA
Spheniscus.magellanicus,1781,NA
Sphenocichla.humei,1873,NA
Sphenocichla.roberti,1875,NA
Sphenoeacus.afer,1789,NA
Sphyrapicus.nuchalis,1858,NA
Sphyrapicus.ruber,1788,NA
Sphyrapicus.thyroideus,1851,NA
Sphyrapicus.varius,1766,NA
Spiloptila.clamans,1828,NA
Spiloptila.rufifrons,1840,NA
Spilornis.cheela,1790,NA
Spindalis.zena,1766,NA
Spiza.americana,1789,NA
Spizaetus.isidori,1845,NA
Spizaetus.melanoleucus,1816,NA
Spizaetus.ornatus,1800,NA
Spizaetus.tyrannus,1820,NA
Spizella.arborea,1810,NA
Spizella.atrogularis,1851,NA
Spizella.breweri,1856,NA
Spizella.pallida,1832,NA
Spizella.passerina,1798,NA
Spizella.pusilla,1810,NA
Spizella.wortheni,1884,NA
Spiziapteryx.circumcincta,1852,NA
Spizixos.canifrons,1845,NA
Spizixos.semitorques,1961,NA
Spizocorys.conirostris,1850,NA
Spizocorys.fringillaris,1850,NA
Spizocorys.obbiensis,1905,NA
Spizocorys.personata,1895,NA
Spizocorys.sclateri,1902,NA
Sporophila.albogularis,1825,NA
Sporophila.americana,1789,NA
Sporophila.ardesiaca,1894,NA
Sporophila.bouvreuil,1776,NA
Sporophila.bouvronides,1831,NA
Sporophila.caerulescens,1823,NA
Sporophila.castaneiventris,1849,NA
Sporophila.cinnamomea,1839,NA
Sporophila.collaris,1783,NA
Sporophila.corvina,1859,NA
Sporophila.falcirostris,1820,NA
Sporophila.frontalis,1869,NA
Sporophila.hypochroma,1915,NA
Sporophila.hypoxantha,1851,NA
Sporophila.intermedia,1851,NA
Sporophila.leucoptera,1817,NA
Sporophila.lineola,1758,NA
Sporophila.luctuosa,1843,NA
Sporophila.melanogaster,1870,NA
Sporophila.melanops,1870,NA
Sporophila.minuta,1758,NA
Sporophila.murallae,1915,NA
Sporophila.nigricollis,1823,NA
Sporophila.nigrorufa,1837,NA
Sporophila.palustris,1883,NA
Sporophila.peruviana,1842,NA
Sporophila.plumbea,1831,NA
Sporophila.ruficollis,1851,NA
Sporophila.schistacea,1862,NA
Sporophila.simplex,1874,NA
Sporophila.telasco,1828,NA
Sporophila.torqueola,1850,NA
Sporopipes.frontalis,1802,NA
Sporopipes.squamifrons,1836,NA
Spreo.albicapillus,1856,NA
Spreo.bicolor,1789,NA
Spreo.fischeri,1884,NA
Stachyris.ambigua,1915,NA
Stachyris.chrysaea,1844,NA
Stachyris.erythroptera,1842,NA
Stachyris.herberti,1920,NA
Stachyris.leucotis,1848,NA
Stachyris.maculata,1836,NA
Stachyris.nigriceps,1844,NA
Stachyris.nigricollis,1836,NA
Stachyris.nonggangensis,2008,NA
Stachyris.oglei,1877,NA
Stachyris.poliocephala,1836,NA
Stachyris.pyrrhops,1844,NA
Stachyris.ruficeps,1847,NA
Stachyris.rufifrons,1873,NA
Stachyris.striolata,1835,NA
Stactolaema.anchietae,1869,NA
Stactolaema.leucotis,1850,NA
Stactolaema.olivacea,1880,NA
Stactolaema.whytii,1893,NA
Steatornis.caripensis,1817,NA
Steganopus.tricolor,1819,NA
Stelgidopteryx.ruficollis,1817,NA
Stelgidopteryx.serripennis,1838,NA
Stellula.calliope,1847,NA
Stenostira.scita,1818,NA
Stephanoaetus.coronatus,1766,NA
Stephanophorus.diadematus,1823,NA
Stephanoxis.lalandi,1818,NA
Stercorarius.longicaudus,1819,NA
Stercorarius.parasiticus,1758,NA
Stercorarius.pomarinus,1815,NA
Sterna.acuticauda,1832,NA
Sterna.albifrons,1764,NA
Sterna.aleutica,1869,NA
Sterna.anaethetus,1786,NA
Sterna.antillarum,1847,NA
Sterna.aurantia,1831,NA
Sterna.balaenarum,1852,NA
Sterna.bengalensis,1831,NA
Sterna.bergii,1823,NA
Sterna.bernsteini,1863,NA
Sterna.caspia,1770,NA
Sterna.dougallii,1813,NA
Sterna.elegans,1849,NA
Sterna.forsteri,1834,NA
Sterna.fuscata,1766,NA
Sterna.hirundinacea,1831,NA
Sterna.hirundo,1758,NA
Sterna.lorata,1861,NA
Sterna.maxima,1783,NA
Sterna.nilotica,1789,NA
Sterna.paradisaea,1763,NA
Sterna.repressa,1916,NA
Sterna.sandvicensis,1787,NA
Sterna.saundersi,1877,NA
Sterna.sumatrana,1822,NA
Sterna.superciliaris,1819,NA
Sterna.trudeaui,1838,NA
Sterna.vittata,1789,NA
Sternoclyta.cyanopectus,1846,NA
Stigmatopelia.chinensis,1786,NA
Stigmatopelia.senegalensis,1766,NA
Stigmatura.budytoides,1837,NA
Stigmatura.napensis,1926,NA
Stiphrornis.erythrothorax,1855,NA
Stizorhina.fraseri,1844,NA
Streptopelia.capicola,1857,NA
Streptopelia.decaocto,1838,NA
Streptopelia.decipiens,1870,NA
Streptopelia.hypopyrrha,1910,NA
Streptopelia.lugens,1837,NA
Streptopelia.orientalis,1790,NA
Streptopelia.reichenowi,1901,NA
Streptopelia.roseogrisea,1857,NA
Streptopelia.semitorquata,1837,NA
Streptopelia.tranquebarica,1804,NA
Streptopelia.turtur,1758,NA
Streptopelia.vinacea,1789,NA
Streptoprocne.biscutata,1865,NA
Streptoprocne.phelpsi,1972,NA
Streptoprocne.rutila,1817,NA
Streptoprocne.semicollaris,1859,NA
Streptoprocne.zonaris,1796,NA
Strix.albitarsis,1850,NA
Strix.aluco,1758,NA
Strix.butleri,1878,NA
Strix.chacoensis,1921,NA
Strix.fulvescens,1875,NA
Strix.huhula,1800,NA
Strix.hylophila,1825,NA
Strix.leptogrammica,1831,NA
Strix.nebulosa,1772,NA
Strix.nigrolineata,1859,NA
Strix.occidentalis,1860,NA
Strix.ocellata,1839,NA
Strix.rufipes,1828,NA
Strix.seloputo,1871,NA
Strix.uralensis,1771,NA
Strix.varia,1799,NA
Strix.virgata,1850,NA
Strix.woodfordii,1834,NA
Strophocincla.cachinnans,1839,NA
Strophocincla.fairbanki,1869,NA
Struthio.camelus,1758,NA
Sturnella.bellicosa,1847,NA
Sturnella.defilippii,1850,NA
Sturnella.loyca,1782,NA
Sturnella.magna,1758,NA
Sturnella.militaris,1771,NA
Sturnella.neglecta,1844,NA
Sturnella.superciliaris,1851,NA
Sturnus.albofrontatus,1854,NA
Sturnus.burmannicus,1862,NA
Sturnus.cineraceus,1835,NA
Sturnus.contra,1758,NA
Sturnus.malabaricus,1789,NA
Sturnus.nigricollis,1807,NA
Sturnus.pagodarum,1789,NA
Sturnus.roseus,1758,NA
Sturnus.sericeus,1788,NA
Sturnus.sinensis,1788,NA
Sturnus.sturninus,1776,NA
Sturnus.unicolor,1820,NA
Sturnus.vulgaris,1758,NA
Stymphalornis.acutirostris,1995,NA
Sublegatus.arenarum,1863,NA
Sublegatus.modestus,1831,NA
Sublegatus.obscurior,1920,NA
Suiriri.islerorum,2001,NA
Suiriri.suiriri,1818,NA
Sula.granti,1902,NA
Sula.nebouxii,1882,NA
Sula.sula,1766,NA
Sula.variegata,1843,NA
Surnia.ulula,1758,NA
Surniculus.lugubris,1821,NA
Swynnertonia.swynnertoni,1906,NA
Sylvia.althaea,1878,NA
Sylvia.atricapilla,1758,NA
Sylvia.boehmi,1882,NA
Sylvia.borin,1783,NA
Sylvia.buryi,1913,NA
Sylvia.cantillans,1764,NA
Sylvia.communis,1787,NA
Sylvia.conspicillata,1820,NA
Sylvia.curruca,1758,NA
Sylvia.deserticola,1859,NA
Sylvia.hortensis,1789,NA
Sylvia.layardi,1862,NA
Sylvia.leucomelaena,1833,NA
Sylvia.lugens,1840,NA
Sylvia.melanocephala,1789,NA
Sylvia.melanothorax,1872,NA
Sylvia.minula,1873,NA
Sylvia.mystacea,1832,NA
Sylvia.nana,1833,NA
Sylvia.nisoria,1795,NA
Sylvia.rueppelli,1823,NA
Sylvia.sarda,1820,NA
Sylvia.subcaerulea,1817,NA
Sylvia.undata,1783,NA
Sylvietta.brachyura,1839,NA
Sylvietta.denti,1906,NA
Sylvietta.isabellina,1897,NA
Sylvietta.leucophrys,1891,NA
Sylvietta.philippae,1955,NA
Sylvietta.rufescens,1817,NA
Sylvietta.ruficapilla,1877,NA
Sylvietta.virens,1859,NA
Sylvietta.whytii,1894,NA
Sylviorthorhynchus.desmursii,1847,NA
Sylviparus.modestus,1836,NA
Synallaxis.albescens,1823,NA
Synallaxis.albigularis,1858,NA
Synallaxis.albilora,1856,NA
Synallaxis.azarae,1835,NA
Synallaxis.beverlyae,2009,NA
Synallaxis.brachyura,1843,NA
Synallaxis.cabanisi,1890,NA
Synallaxis.candei,1838,NA
Synallaxis.castanea,1856,NA
Synallaxis.cherriei,1930,NA
Synallaxis.cinerascens,1823,NA
Synallaxis.cinnamomea,1843,NA
Synallaxis.courseni,1971,NA
Synallaxis.erythrothorax,1855,NA
Synallaxis.frontalis,1859,NA
Synallaxis.fuscorufa,1882,NA
Synallaxis.gujanensis,1789,NA
Synallaxis.hypospodia,1874,NA
Synallaxis.infuscata,1950,NA
Synallaxis.kollari,1856,NA
Synallaxis.macconnelli,1919,NA
Synallaxis.maranonica,1879,NA
Synallaxis.moesta,1856,NA
Synallaxis.propinqua,1859,NA
Synallaxis.ruficapilla,1819,NA
Synallaxis.rutilans,1823,NA
Synallaxis.scutata,1859,NA
Synallaxis.spixi,1856,NA
Synallaxis.stictothorax,1859,NA
Synallaxis.subpudica,1874,NA
Synallaxis.tithys,1877,NA
Synallaxis.unirufa,1843,NA
Synallaxis.whitneyi,1995,NA
Synallaxis.zimmeri,1957,NA
Syndactyla.dimidiata,1859,NA
Syndactyla.guttulata,1858,NA
Syndactyla.roraimae,1917,NA
Syndactyla.ruficollis,1884,NA
Syndactyla.rufosuperciliata,1832,NA
Syndactyla.subalaris,1859,NA
Synthliboramphus.antiquus,1789,NA
Synthliboramphus.craveri,1865,NA
Synthliboramphus.hypoleucus,1860,NA
Synthliboramphus.wumizusume,1835,NA
Sypheotides.indicus,1782,NA
Syrigma.sibilatrix,1824,NA
Syrmaticus.ellioti,1872,NA
Syrmaticus.humiae,1881,NA
Syrmaticus.reevesii,1829,NA
Syrrhaptes.paradoxus,1773,NA
Syrrhaptes.tibetanus,1850,NA
Tachornis.furcata,1928,NA
Tachornis.squamata,1853,NA
Tachuris.rubrigastra,1817,NA
Tachybaptus.dominicus,1766,NA
Tachybaptus.ruficollis,1764,NA
Tachycineta.albilinea,1863,NA
Tachycineta.albiventer,1783,NA
Tachycineta.bicolor,1808,NA
Tachycineta.cyaneoviridis,1859,NA
Tachycineta.leucorrhoa,1817,NA
Tachycineta.meyeni,1850,NA
Tachycineta.stolzmanni,1902,NA
Tachycineta.thalassina,1827,NA
Tachyeres.leucocephalus,1981,NA
Tachyeres.patachonicus,1828,NA
Tachyeres.pteneres,1844,NA
Tachymarptis.aequatorialis,1851,NA
Tachymarptis.melba,1758,NA
Tachyphonus.coronatus,1822,NA
Tachyphonus.cristatus,1766,NA
Tachyphonus.delatrii,1847,NA
Tachyphonus.luctuosus,1837,NA
Tachyphonus.phoenicius,1838,NA
Tachyphonus.rufiventer,1825,NA
Tachyphonus.rufus,1783,NA
Tachyphonus.surinamus,1766,NA
Tadorna.cana,1789,NA
Tadorna.cristata,1917,NA
Tadorna.ferruginea,1764,NA
Tadorna.tadorna,1758,NA
Taeniotriccus.andrei,1902,NA
Tangara.argyrofenges,1876,NA
Tangara.arthus,1832,NA
Tangara.cabanisi,1866,NA
Tangara.callophrys,1849,NA
Tangara.cayana,1766,NA
Tangara.chilensis,1832,NA
Tangara.chrysotis,1846,NA
Tangara.cyanicollis,1837,NA
Tangara.cyanocephala,1776,NA
Tangara.cyanoptera,1834,NA
Tangara.cyanotis,1858,NA
Tangara.cyanoventris,1819,NA
Tangara.desmaresti,1819,NA
Tangara.dowii,1863,NA
Tangara.fastuosa,1831,NA
Tangara.florida,1869,NA
Tangara.fucosa,1912,NA
Tangara.guttata,1850,NA
Tangara.gyrola,1758,NA
Tangara.heinei,1850,NA
Tangara.icterocephala,1851,NA
Tangara.inornata,1855,NA
Tangara.johannae,1900,NA
Tangara.labradorides,1840,NA
Tangara.larvata,1846,NA
Tangara.lavinia,1858,NA
Tangara.mexicana,1766,NA
Tangara.meyerdeschauenseei,1985,NA
Tangara.nigrocincta,1838,NA
Tangara.nigroviridis,1843,NA
Tangara.palmeri,1909,NA
Tangara.parzudakii,1843,NA
Tangara.peruviana,1806,NA
Tangara.phillipsi,1987,NA
Tangara.preciosa,1850,NA
Tangara.punctata,1766,NA
Tangara.ruficervix,1846,NA
Tangara.rufigenis,1857,NA
Tangara.rufigula,1851,NA
Tangara.schrankii,1825,NA
Tangara.seledon,1776,NA
Tangara.varia,1776,NA
Tangara.vassorii,1840,NA
Tangara.velia,1758,NA
Tangara.viridicollis,1884,NA
Tangara.vitriolina,1850,NA
Tangara.xanthocephala,1844,NA
Tangara.xanthogastra,1851,NA
Taoniscus.nanus,1815,NA
Tapera.naevia,1766,NA
Taphrolesbia.griseiventris,1883,NA
Taphrospilus.hypostictus,1862,NA
Taraba.major,1816,NA
Tarphonomus.certhioides,1838,NA
Tarphonomus.harterti,1892,NA
Tarsiger.chrysaeus,1845,NA
Tarsiger.cyanurus,1773,NA
Tarsiger.hyperythrus,1847,NA
Tarsiger.indicus,1817,NA
Tauraco.bannermani,1923,NA
Tauraco.corythaix,1827,NA
Tauraco.erythrolophus,1819,NA
Tauraco.fischeri,1878,NA
Tauraco.hartlaubi,1884,NA
Tauraco.leucolophus,1855,NA
Tauraco.leucotis,1835,NA
Tauraco.livingstonii,1864,NA
Tauraco.macrorhynchus,1839,NA
Tauraco.persa,1758,NA
Tauraco.porphyreolophus,1831,NA
Tauraco.ruspolii,1896,NA
Tauraco.schalowi,1891,NA
Tauraco.schuetti,1879,NA
Tchagra.australis,1836,NA
Tchagra.jamesi,1885,NA
Tchagra.minutus,1858,NA
Tchagra.senegalus,1766,NA
Tchagra.tchagra,1816,NA
Telacanthura.melanopygia,1915,NA
Telacanthura.ussheri,1870,NA
Teledromas.fuscus,1873,NA
Telophorus.bocagei,1894,NA
Telophorus.dohertyi,1901,NA
Telophorus.kupeensis,1951,NA
Telophorus.multicolor,1845,NA
Telophorus.nigrifrons,1896,NA
Telophorus.olivaceus,1809,NA
Telophorus.quadricolor,1851,NA
Telophorus.sulfureopectus,1831,NA
Telophorus.viridis,1817,NA
Telophorus.zeylonus,1766,NA
Temnurus.temnurus,1825,NA
Tephrodornis.gularis,1822,NA
