species,description_year,extinction_year
Moschus.fuscus,1981,NA
Moschus.leucogaster,1839,NA
Moschus.moschiferus,1758,NA
Mungos.gambianus,1835,NA
Mungos.mungo,1788,NA
Muntiacus.crinifrons,1885,NA
Muntiacus.feae,1889,NA
Muntiacus.gongshanensis,1990,NA
Muntiacus.muntjak,1780,NA
Muntiacus.puhoatensis,1997,NA
Muntiacus.putaoensis,1999,NA
Muntiacus.reevesi,1839,NA
Muntiacus.rooseveltorum,1932,NA
Muntiacus.truongsonensis,1997,NA
Muntiacus.vaginalis,1785,NA
Muntiacus.vuquangensis,1994,NA
Muriculus.imberbis,1842,NA
Murina.aenea,1964,NA
Murina.aurata,1872,NA
Murina.cyclotis,1872,NA
Murina.florium,1908,NA
Murina.fusca,1922,NA
Murina.harrisoni,2005,NA
Murina.hilgendorfi,1880,NA
Murina.huttoni,1872,NA
Murina.leucogaster,1872,NA
Murina.puta,1924,NA
Murina.rozendaali,1984,NA
Murina.suilla,1840,NA
Murina.tubinaris,1881,NA
Murina.ussuriensis,1913,NA
Mus.baoulei,1980,NA
Mus.booduga,1837,NA
Mus.bufo,1906,NA
Mus.callewaerti,1925,NA
Mus.caroli,1902,NA
Mus.cervicolor,1845,NA
Mus.cookii,1914,NA
Mus.famulus,1898,NA
Mus.fragilicauda,2003,NA
Mus.goundae,1970,NA
Mus.haussa,1920,NA
Mus.indutus,1910,NA
Mus.macedonicus,1983,NA
Mus.mahomet,1896,NA
Mus.mattheyi,1969,NA
Mus.minutoides,1834,NA
Mus.musculoides,1853,NA
Mus.musculus,1758,NA
Mus.neavei,1910,NA
Mus.orangiae,1926,NA
Mus.oubanguii,1970,NA
Mus.pahari,1916,NA
Mus.phillipsi,1912,NA
Mus.platythrix,1832,NA
Mus.saxicola,1839,NA
Mus.setulosus,1876,NA
Mus.setzeri,1978,NA
Mus.shortridgei,1914,NA
Mus.sorella,1909,NA
Mus.spicilegus,1882,NA
Mus.spretus,1883,NA
Mus.tenellus,1903,NA
Mus.terricolor,1851,NA
Mus.triton,1909,NA
Muscardinus.avellanarius,1758,NA
Musonycteris.harrisoni,1960,NA
Mustela.africana,1818,NA
Mustela.altaica,1811,NA
Mustela.erminea,1758,NA
Mustela.eversmanii,1827,NA
Mustela.felipei,1978,NA
Mustela.frenata,1831,NA
Mustela.kathiah,1835,NA
Mustela.lutreola,1761,NA
Mustela.nigripes,1851,NA
Mustela.nivalis,1766,NA
Mustela.nudipes,1822,NA
Mustela.putorius,1758,NA
Mustela.sibirica,1773,NA
Mustela.strigidorsa,1853,NA
Mustela.subpalmata,1833,NA
Mylomys.dybowskii,1893,NA
Mylomys.rex,1906,NA
Myocastor.coypus,1782,NA
Myodes.andersoni,1905,NA
Myodes.californicus,1890,NA
Myodes.centralis,1906,NA
Myodes.gapperi,1830,NA
Myodes.glareolus,1780,NA
Myodes.regulus,1907,NA
Myodes.rex,1971,NA
Myodes.rufocanus,1846,NA
Myodes.rutilus,1779,NA
Myodes.shanseius,1908,NA
Myoictis.leucura,2005,NA
Myoictis.wallacei,1858,NA
Myoictis.wavicus,1947,NA
Myomimus.personatus,1924,NA
Myomimus.roachi,1937,NA
Myomimus.setzeri,1976,NA
Myomyscus.angolensis,1890,NA
Myomyscus.brockmani,1908,NA
Myomyscus.verreauxii,1834,NA
Myomyscus.yemeni,1953,NA
Myonycteris.relicta,1980,NA
Myonycteris.torquata,1878,NA
Myoprocta.acouchy,1777,NA
Myoprocta.pratti,1913,NA
Myopterus.daubentonii,1820,NA
Myopterus.whitleyi,1900,NA
Myopus.schisticolor,1844,NA
Myosciurus.pumilio,1857,NA
Myosorex.babaulti,1956,NA
Myosorex.blarina,1906,NA
Myosorex.cafer,1846,NA
Myosorex.eisentrauti,1968,NA
Myosorex.geata,1927,NA
Myosorex.kihaulei,2000,NA
Myosorex.longicaudatus,1978,NA
Myosorex.okuensis,1968,NA
Myosorex.rumpii,1968,NA
Myosorex.schalleri,1966,NA
Myosorex.sclateri,1905,NA
Myosorex.tenuis,1905,NA
Myosorex.varius,1832,NA
Myosorex.zinki,1956,NA
Myospalax.aspalax,1776,NA
Myospalax.myospalax,1773,NA
Myospalax.psilurus,1874,NA
Myotis.adversus,1824,NA
Myotis.aelleni,1979,NA
Myotis.albescens,1806,NA
Myotis.alcathoe,2001,NA
Myotis.altarium,1911,NA
Myotis.annamiticus,2001,NA
Myotis.annectans,1871,NA
Myotis.atacamensis,1892,NA
Myotis.ater,1866,NA
Myotis.aurascens,1935,NA
Myotis.auriculus,1955,NA
Myotis.australis,1878,NA
Myotis.austroriparius,1897,NA
Myotis.bechsteinii,1817,NA
Myotis.blythii,1857,NA
Myotis.bocagii,1870,NA
Myotis.bombinus,1906,NA
Myotis.brandtii,1845,NA
Myotis.bucharensis,1950,NA
Myotis.californicus,1842,NA
Myotis.capaccinii,1837,NA
Myotis.chiloensis,1840,NA
Myotis.chinensis,1857,NA
Myotis.ciliolabrum,1886,NA
Myotis.cobanensis,1955,NA
Myotis.csorbai,1997,NA
Myotis.dasycneme,1825,NA
Myotis.daubentonii,1817,NA
Myotis.davidii,1869,NA
Myotis.dieteri,2005,NA
Myotis.dinellii,1824,NA
Myotis.elegans,1962,NA
Myotis.emarginatus,1806,NA
Myotis.evotis,1864,NA
Myotis.fimbriatus,1871,NA
Myotis.formosus,1835,NA
Myotis.fortidens,1928,NA
Myotis.frater,1923,NA
Myotis.grisescens,1909,NA
Myotis.hajastanicus,1939,NA
Myotis.hasseltii,1840,NA
Myotis.hermani,1923,NA
Myotis.horsfieldii,1840,NA
Myotis.ikonnikovi,1912,NA
Myotis.insularum,1878,NA
Myotis.keaysi,1914,NA
Myotis.keenii,1895,NA
Myotis.laniger,1871,NA
Myotis.leibii,1842,NA
Myotis.levis,1824,NA
Myotis.longipes,1873,NA
Myotis.lucifugus,1831,NA
Myotis.macrodactylus,1840,NA
Myotis.macropus,1855,NA
Myotis.melanorhinus,1890,NA
Myotis.moluccarum,1915,NA
Myotis.montivagus,1874,NA
Myotis.morrisi,1971,NA
Myotis.muricola,1864,NA
Myotis.myotis,1797,NA
Myotis.mystacinus,1817,NA
Myotis.nattereri,1817,NA
Myotis.nesopolus,1900,NA
Myotis.nigricans,1821,NA
Myotis.nipalensis,1871,NA
Myotis.occultus,1909,NA
Myotis.oxyotus,1867,NA
Myotis.peninsularis,1898,NA
Myotis.pequinius,1908,NA
Myotis.pilosus,1869,NA
Myotis.planiceps,1955,NA
Myotis.punicus,1977,NA
Myotis.ridleyi,1898,NA
Myotis.riparius,1960,NA
Myotis.rosseti,1951,NA
Myotis.ruber,1806,NA
Myotis.schaubi,1934,NA
Myotis.scotti,1927,NA
Myotis.septentrionalis,1897,NA
Myotis.sicarius,1915,NA
Myotis.siligorensis,1855,NA
Myotis.simus,1901,NA
Myotis.sodalis,1928,NA
Myotis.thysanodes,1897,NA
Myotis.tricolor,1832,NA
Myotis.velifer,1890,NA
Myotis.vivesi,1901,NA
Myotis.volans,1866,NA
Myotis.welwitschii,1866,NA
Myotis.yumanensis,1864,NA
Myrmecobius.fasciatus,1836,NA
Myrmecophaga.tridactyla,1758,NA
Mysateles.garridoi,1970,NA
Mysateles.gundlachi,1901,NA
Mystacina.robusta,1962,NA
Mystromys.albicaudatus,1834,NA
Naemorhedus.baileyi,1914,NA
Naemorhedus.caudatus,1867,NA
Naemorhedus.goral,1825,NA
Naemorhedus.griseus,1871,NA
Nandinia.binotata,1830,NA
Nanger.dama,1766,NA
Nanger.granti,1872,NA
Nanger.soemmerringii,1826,NA
Nanonycteris.veldkampii,1888,NA
Napaeozapus.insignis,1891,NA
Nasua.narica,1766,NA
Nasua.nasua,1766,NA
Nasuella.olivacea,1865,NA
Natalus.espiritosantensis,1951,NA
Natalus.jamaicensis,1959,NA
Natalus.lanatus,2005,NA
Natalus.mexicanus,1902,NA
Natalus.primus,1919,NA
Natalus.stramineus,1838,NA
Natalus.tumidirostris,1900,NA
Neacomys.dubosti,2001,NA
Neacomys.guianae,1905,NA
Neacomys.minutus,2000,NA
Neacomys.musseri,2000,NA
Neacomys.paracou,2001,NA
Neacomys.pictus,1912,NA
Neacomys.spinosus,1882,NA
Neacomys.tenuipes,1900,NA
Neamblysomus.gunningi,1908,NA
Neamblysomus.julianae,1972,NA
Necromys.amoenus,1900,NA
Necromys.benefactus,1919,NA
Necromys.lactens,1918,NA
Necromys.lasiurus,1840,NA
Necromys.lenguarum,1898,NA
Necromys.obscurus,1837,NA
Necromys.punctulatus,1894,NA
Necromys.temchuki,1982,NA
Necromys.urichi,1897,NA
Nectogale.elegans,1870,NA
Nectomys.apicalis,1861,NA
Nectomys.magdalenae,1897,NA
Nectomys.palmipes,1893,NA
Nectomys.rattus,1883,NA
Nectomys.squamipes,1827,NA
Nelsonia.goldmani,1903,NA
Nelsonia.neotomodon,1897,NA
Neodon.forresti,1923,NA
Neodon.irene,1911,NA
Neodon.juldaschi,1879,NA
Neodon.sikimensis,1841,NA
Neofelis.diardi,1823,NA
Neofelis.nebulosa,1821,NA
Neofiber.alleni,1884,NA
Neohylomys.hainanensis,1959,NA
Neomys.anomalus,1907,NA
Neomys.fodiens,1771,NA
Neomys.teres,1908,NA
Neonycteris.pusilla,1949,NA
Neophoca.cinerea,1816,NA
Neophocaena.phocaenoides,1829,NA
Neotetracus.sinensis,1909,NA
Neotoma.albigula,1894,NA
Neotoma.angustapalata,1951,NA
Neotoma.chrysomelas,1908,NA
Neotoma.cinerea,1815,NA
Neotoma.devia,1927,NA
Neotoma.floridana,1818,NA
Neotoma.fuscipes,1858,NA
Neotoma.goldmani,1903,NA
Neotoma.lepida,1893,NA
Neotoma.leucodon,1894,NA
Neotoma.macrotis,1893,NA
Neotoma.magister,1858,NA
Neotoma.mexicana,1855,NA
Neotoma.micropus,1855,NA
Neotoma.nelsoni,1905,NA
Neotoma.palatina,1905,NA
Neotoma.phenax,1903,NA
Neotoma.stephensi,1905,NA
Neotomodon.alstoni,1898,NA
Neotomys.ebriosus,1894,NA
Neotragus.batesi,1903,NA
Neotragus.pygmaeus,1758,NA
Neovison.vison,1777,NA
Nephelomys.albigularis,1860,NA
Nephelomys.auriventer,1890,NA
Nephelomys.caracolus,1914,NA
Nephelomys.devius,1902,NA
Nephelomys.keaysi,1900,NA
Nephelomys.levipes,1902,NA
Nephelomys.meridensis,1894,NA
Nesokia.bunnii,1981,NA
Nesokia.indica,1830,NA
Nesolagus.netscheri,1880,NA
Nesolagus.timminsi,2000,NA
Nesotragus.moschatus,1846,NA
Neurotrichus.gibbsii,1858,NA
Neusticomys.ferreirai,2005,NA
Neusticomys.monticolus,1921,NA
Neusticomys.mussoi,1991,NA
Neusticomys.oyapocki,1978,NA
Neusticomys.peruviensis,1974,NA
Neusticomys.venezuelae,1929,NA
Nilgiritragus.hylocrius,1838,NA
Nilopegamys.plumbeus,1928,NA
Ningaui.ridei,1975,NA
Ningaui.timealeyi,1975,NA
Ningaui.yvonneae,1983,NA
Niviventer.andersoni,1911,NA
Niviventer.brahma,1914,NA
Niviventer.cameroni,1940,NA
Niviventer.confucianus,1871,NA
Niviventer.coninga,1864,NA
Niviventer.cremoriventer,1900,NA
Niviventer.culturatus,1917,NA
Niviventer.eha,1916,NA
Niviventer.excelsior,1911,NA
Niviventer.fulvescens,1847,NA
Niviventer.hinpoon,1976,NA
Niviventer.langbianis,1922,NA
Niviventer.niviventer,1836,NA
Niviventer.tenaster,1916,NA
Noctilio.albiventris,1818,NA
Noctilio.leporinus,1758,NA
Nomascus.concolor,1826,NA
Nomascus.gabriellae,1909,NA
Nomascus.leucogenys,1840,NA
Nomascus.nasutus,1884,NA
Nomascus.siki,1951,NA
Notiomys.edwardsii,1890,NA
Notiosorex.cockrumi,2003,NA
Notiosorex.crawfordi,1877,NA
Notiosorex.evotis,1877,NA
Notiosorex.villai,2000,NA
Notomys.alexis,1922,NA
Notomys.aquilo,1921,NA
Notomys.cervinus,1853,NA
Notomys.fuscus,1925,NA
Notomys.mitchellii,1838,NA
Notoryctes.caurinus,1920,NA
Notoryctes.typhlops,1889,NA
Nyctalus.aviator,1911,NA
Nyctalus.lasiopterus,1780,NA
Nyctalus.leisleri,1817,NA
Nyctalus.montanus,1906,NA
Nyctalus.noctula,1774,NA
Nyctalus.plancyi,1880,NA
Nyctereutes.procyonoides,1834,NA
Nycteris.arge,1903,NA
Nycteris.aurita,1912,NA
Nycteris.gambiensis,1912,NA
Nycteris.grandis,1865,NA
Nycteris.hispida,1775,NA
Nycteris.intermedia,1959,NA
Nycteris.macrotis,1876,NA
Nycteris.major,1912,NA
Nycteris.nana,1912,NA
Nycteris.parisii,1924,NA
Nycteris.thebaica,1818,NA
Nycteris.tragata,1912,NA
Nycteris.vinsoni,1965,NA
Nycteris.woodi,1914,NA
Nycticebus.bengalensis,1800,NA
Nycticebus.coucang,1785,NA
Nycticebus.pygmaeus,1907,NA
Nycticeinops.schlieffeni,1859,NA
Nycticeius.humeralis,1818,NA
Nyctiellus.lepidus,1837,NA
Nyctimene.aello,1900,NA
Nyctimene.albiventer,1863,NA
Nyctimene.cephalotes,1767,NA
Nyctimene.robinsoni,1904,NA
Nyctimene.vizcaccia,1914,NA
Nyctinomops.aurispinosus,1848,NA
Nyctinomops.femorosaccus,1899,NA
Nyctinomops.laticaudatus,1805,NA
Nyctinomops.macrotis,1840,NA
Nyctomys.sumichrasti,1860,NA
Nyctophilus.arnhemensis,1959,NA
Nyctophilus.bifax,1915,NA
Nyctophilus.geoffroyi,1821,NA
Nyctophilus.gouldi,1858,NA
Nyctophilus.howensis,1975,NA
Nyctophilus.microtis,1888,NA
Nyctophilus.nebulosus,2002,NA
Nyctophilus.timoriensis,1806,NA
Nyctophilus.walkeri,1892,NA
Ochotona.alpina,1773,NA
Ochotona.argentata,1928,NA
Ochotona.cansus,1907,NA
Ochotona.collaris,1893,NA
Ochotona.curzoniae,1858,NA
Ochotona.dauurica,1776,NA
Ochotona.erythrotis,1890,NA
Ochotona.forresti,1923,NA
Ochotona.gaoligongensis,1988,NA
Ochotona.gloveri,1922,NA
Ochotona.himalayana,1973,NA
Ochotona.hoffmanni,1996,NA
Ochotona.huangensis,1908,NA
Ochotona.hyperborea,1811,NA
Ochotona.iliensis,1986,NA
Ochotona.koslowi,1894,NA
Ochotona.ladacensis,1875,NA
Ochotona.macrotis,1875,NA
Ochotona.muliensis,1962,NA
Ochotona.nigritia,2000,NA
Ochotona.nubrica,1922,NA
Ochotona.pallasi,1867,NA
Ochotona.princeps,1828,NA
Ochotona.pusilla,1769,NA
Ochotona.roylei,1839,NA
Ochotona.rufescens,1842,NA
Ochotona.rutila,1873,NA
Ochotona.thibetana,1871,NA
Ochotona.thomasi,1948,NA
Ochotona.turuchanensis,1934,NA
Ochrotomys.nuttalli,1832,NA
Octodon.bridgesi,1845,NA
Octodon.degus,1782,NA
Octodon.lunatus,1943,NA
Octodon.pacificus,1994,NA
Octodontomys.gliroides,1844,NA
Octomys.mimax,1920,NA
Odobenus.rosmarus,1758,NA
Odocoileus.hemionus,1817,NA
Odocoileus.virginianus,1780,NA
Oecomys.auyantepui,1939,NA
Oecomys.bicolor,1860,NA
Oecomys.catherinae,1909,NA
Oecomys.cleberi,1981,NA
Oecomys.concolor,1845,NA
Oecomys.flavicans,1894,NA
Oecomys.mamorae,1906,NA
Oecomys.paricola,1904,NA
Oecomys.phaeotis,1901,NA
Oecomys.rex,1910,NA
Oecomys.roberti,1904,NA
Oecomys.rutilus,1921,NA
Oecomys.speciosus,1893,NA
Oecomys.superans,1911,NA
Oecomys.trinitatis,1893,NA
Oenomys.hypoxanthus,1855,NA
Oenomys.ornatus,1911,NA
Okapia.johnstoni,1901,NA
Olallamys.albicauda,1879,NA
Olallamys.edax,1916,NA
Oligoryzomys.andinus,1914,NA
Oligoryzomys.arenalis,1913,NA
Oligoryzomys.brendae,1998,NA
Oligoryzomys.chacoensis,1981,NA
Oligoryzomys.delticola,1917,NA
Oligoryzomys.destructor,1844,NA
Oligoryzomys.eliurus,1845,NA
Oligoryzomys.flavescens,1837,NA
Oligoryzomys.fornesi,1973,NA
Oligoryzomys.fulvescens,1860,NA
Oligoryzomys.griseolus,1912,NA
Oligoryzomys.longicaudatus,1832,NA
Oligoryzomys.magellanicus,1836,NA
Oligoryzomys.microtis,1916,NA
Oligoryzomys.moojeni,2005,NA
Oligoryzomys.nigripes,1818,NA
Oligoryzomys.rupestris,2005,NA
Oligoryzomys.stramineus,1998,NA
Oligoryzomys.vegetus,1902,NA
Ommatophoca.rossii,1844,NA
Ondatra.zibethicus,1766,NA
Onychogalea.fraenata,1841,NA
Onychogalea.unguifera,1841,NA
Onychomys.arenicola,1896,NA
Onychomys.leucogaster,1841,NA
Onychomys.torridus,1874,NA
Orcaella.brevirostris,1866,NA
Orcaella.heinsohni,2005,NA
Orcinus.orca,1758,NA
Oreamnos.americanus,1816,NA
Oreonax.flavicauda,1812,NA
Oreoryzomys.balneator,1900,NA
Oreotragus.oreotragus,1783,NA
Ornithorhynchus.anatinus,1799,NA
Orthogeomys.cavator,1902,NA
Orthogeomys.cherriei,1893,NA
Orthogeomys.cuniculus,1905,NA
Orthogeomys.dariensis,1912,NA
Orthogeomys.grandis,1893,NA
Orthogeomys.heterodus,1865,NA
Orthogeomys.hispidus,1852,NA
Orthogeomys.lanius,1905,NA
Orthogeomys.matagalpae,1910,NA
Orthogeomys.thaeleri,1990,NA
Orthogeomys.underwoodi,1931,NA
Orycteropus.afer,1766,NA
Oryctolagus.cuniculus,1758,NA
Oryx.beisa,1835,NA
Oryx.gazella,1758,NA
Oryx.leucoryx,1777,NA
Oryzomys.couesi,1877,NA
Oryzomys.dimidiatus,1905,NA
Oryzomys.gorgasi,1971,NA
Oryzomys.palustris,1837,NA
Osgoodomys.banderanus,1897,NA
Otaria.flavescens,1800,NA
Otocolobus.manul,1776,NA
Otocyon.megalotis,1822,NA
Otolemur.crassicaudatus,1812,NA
Otolemur.garnettii,1838,NA
Otomops.martiensseni,1897,NA
Otomops.wroughtoni,1913,NA
Otomys.anchietae,1882,NA
Otomys.angoniensis,1906,NA
Otomys.barbouri,1953,NA
Otomys.burtoni,1918,NA
Otomys.cuanzensis,1937,NA
Otomys.denti,1906,NA
Otomys.irroratus,1827,NA
Otomys.lacustris,1933,NA
Otomys.laminatus,1905,NA
Otomys.occidentalis,1992,NA
Otomys.saundersiae,1929,NA
Otomys.sloggetti,1902,NA
Otomys.tropicalis,1902,NA
Otomys.typus,1877,NA
Otomys.unisulcatus,1829,NA
Otonycteris.hemprichii,1859,NA
Otonyctomys.hatti,1932,NA
Ototylomys.phyllotis,1901,NA
Ourebia.ourebi,1783,NA
Ovibos.moschatus,1780,NA
Ovis.ammon,1758,NA
Ovis.canadensis,1804,NA
Ovis.dalli,1884,NA
Ovis.nivicola,1829,NA
Ovis.orientalis,1774,NA
Oxymycterus.akodontius,1921,NA
Oxymycterus.amazonicus,1994,NA
Oxymycterus.angularis,1909,NA
Oxymycterus.caparoae,1998,NA
Oxymycterus.dasytrichus,1821,NA
Oxymycterus.delator,1903,NA
Oxymycterus.hiska,1987,NA
Oxymycterus.hispidus,1843,NA
Oxymycterus.hucucha,1987,NA
Oxymycterus.inca,1900,NA
Oxymycterus.josei,2002,NA
Oxymycterus.nasutus,1837,NA
Oxymycterus.paramensis,1902,NA
Oxymycterus.quaestor,1903,NA
Oxymycterus.roberti,1901,NA
Oxymycterus.rufus,1814,NA
Ozotoceros.bezoarticus,1758,NA
Pachyuromys.duprasi,1880,NA
Pagophilus.groenlandicus,1777,NA
Paguma.larvata,1827,NA
Pan.paniscus,1929,NA
Pan.troglodytes,1799,NA
Panthera.leo,1758,NA
Panthera.onca,1758,NA
Panthera.pardus,1758,NA
Panthera.tigris,1758,NA
Panthera.uncia,1775,NA
Pantholops.hodgsonii,1826,NA
Papio.anubis,1827,NA
Papio.cynocephalus,1766,NA
Papio.hamadryas,1758,NA
Papio.papio,1820,NA
Papio.ursinus,1792,NA
Pappogeomys.alcorni,1957,NA
Pappogeomys.bulleri,1892,NA
Paracoelops.megalotis,1947,NA
Paracrocidura.graueri,1986,NA
Paracrocidura.maxima,1959,NA
Paracrocidura.schoutedeni,1956,NA
Paracynictis.selousi,1896,NA
Paradipus.ctenodactylus,1929,NA
Paradoxurus.hermaphroditus,1777,NA
Paradoxurus.jerdoni,1885,NA
Paraechinus.aethiopicus,1832,NA
Paraechinus.hypomelas,1836,NA
Paraechinus.micropus,1846,NA
Paraechinus.nudiventris,1851,NA
Paralomys.gerbillus,1900,NA
Parantechinus.apicalis,1842,NA
Paranyctimene.raptor,1942,NA
Parascalops.breweri,1842,NA
Parascaptor.leucura,1850,NA
Paraxerus.alexandri,1907,NA
Paraxerus.boehmi,1886,NA
Paraxerus.cepapi,1836,NA
Paraxerus.cooperi,1950,NA
Paraxerus.flavovittis,1852,NA
Paraxerus.lucifer,1897,NA
Paraxerus.ochraceus,1880,NA
Paraxerus.palliatus,1852,NA
Paraxerus.poensis,1830,NA
Paraxerus.vexillarius,1923,NA
Paraxerus.vincenti,1950,NA
Pardofelis.badia,1874,NA
Pardofelis.marmorata,1837,NA
Pardofelis.temminckii,1827,NA
Parotomys.brantsii,1834,NA
Parotomys.littledalei,1918,NA
Pattonomys.occasius,1921,NA
Pattonomys.semivillosus,1838,NA
Pearsonomys.annectens,1992,NA
Pecari.tajacu,1758,NA
Pecari.tajacu,1758,NA
Pectinator.spekei,1856,NA
Pedetes.capensis,1778,NA
Pedetes.surdaster,1902,NA
Pelea.capreolus,1790,NA
Pelomys.campanae,1888,NA
Pelomys.fallax,1852,NA
Pelomys.hopkinsi,1955,NA
Pelomys.isseli,1924,NA
Pelomys.minor,1926,NA
Pentalagus.furnessi,1900,NA
Penthetor.lucasi,1880,NA
Peponocephala.electra,1846,NA
Perameles.bougainville,1824,NA
Perameles.gunnii,1838,NA
Perameles.nasuta,1804,NA
Perodicticus.potto,1766,NA
Perognathus.alticolus,1894,NA
Perognathus.amplus,1900,NA
Perognathus.fasciatus,1839,NA
Perognathus.flavescens,1889,NA
Perognathus.flavus,1855,NA
Perognathus.inornatus,1889,NA
Perognathus.longimembris,1875,NA
Perognathus.merriami,1892,NA
Perognathus.parvus,1848,NA
Peromyscus.attwateri,1895,NA
Peromyscus.aztecus,1860,NA
Peromyscus.beatae,1903,NA
Peromyscus.boylii,1855,NA
Peromyscus.bullatus,1904,NA
Peromyscus.californicus,1848,NA
Peromyscus.crinitus,1891,NA
Peromyscus.dickeyi,1932,NA
Peromyscus.difficilis,1891,NA
Peromyscus.eremicus,1858,NA
Peromyscus.eva,1898,NA
Peromyscus.fraterculus,1892,NA
Peromyscus.furvus,1897,NA
Peromyscus.gossypinus,1853,NA
Peromyscus.grandis,1932,NA
Peromyscus.gratus,1898,NA
Peromyscus.guardia,1912,NA
Peromyscus.guatemalensis,1898,NA
Peromyscus.gymnotis,1894,NA
Peromyscus.hooperi,1977,NA
Peromyscus.hylocetes,1898,NA
Peromyscus.keeni,1894,NA
Peromyscus.leucopus,1818,NA
Peromyscus.levipes,1898,NA
Peromyscus.maniculatus,1845,NA
Peromyscus.mayensis,1975,NA
Peromyscus.megalops,1898,NA
Peromyscus.mekisturus,1898,NA
Peromyscus.melanocarpus,1904,NA
Peromyscus.melanophrys,1874,NA
Peromyscus.melanotis,1897,NA
Peromyscus.melanurus,1909,NA
Peromyscus.merriami,1896,NA
Peromyscus.mexicanus,1860,NA
Peromyscus.nasutus,1891,NA
Peromyscus.ochraventer,1951,NA
Peromyscus.pectoralis,1904,NA
Peromyscus.perfulvus,1945,NA
Peromyscus.polionotus,1843,NA
Peromyscus.polius,1904,NA
Peromyscus.sagax,1903,NA
Peromyscus.schmidlyi,2004,NA
Peromyscus.simulus,1904,NA
Peromyscus.spicilegus,1897,NA
Peromyscus.stirtoni,1928,NA
Peromyscus.truei,1885,NA
Peromyscus.winkelmanni,1977,NA
Peromyscus.yucatanicus,1897,NA
Peromyscus.zarhynchus,1898,NA
Peropteryx.kappleri,1867,NA
Peropteryx.leucoptera,1867,NA
Peropteryx.macrotis,1843,NA
Petaurillus.kinlochii,1911,NA
Petaurista.alborufus,1870,NA
Petaurista.elegans,1840,NA
Petaurista.leucogenys,1827,NA
Petaurista.magnificus,1836,NA
Petaurista.nobilis,1842,NA
Petaurista.petaurista,1766,NA
Petaurista.philippensis,1839,NA
Petaurista.xanthotis,1872,NA
Petauroides.volans,1792,NA
Petaurus.australis,1791,NA
Petaurus.breviceps,1838,NA
Petaurus.gracilis,1883,NA
Petaurus.norfolcensis,1792,NA
Petinomys.fuscocapillus,1847,NA
Petinomys.genibarbis,1822,NA
Petinomys.setosus,1844,NA
Petinomys.vordermanni,1890,NA
Petrodromus.tetradactylus,1846,NA
Petrogale.assimilis,1877,NA
Petrogale.brachyotis,1841,NA
Petrogale.burbidgei,1978,NA
Petrogale.coenensis,1992,NA
Petrogale.concinna,1842,NA
Petrogale.godmani,1923,NA
Petrogale.herberti,1926,NA
Petrogale.inornata,1842,NA
Petrogale.lateralis,1842,NA
Petrogale.mareeba,1992,NA
Petrogale.penicillata,1827,NA
Petrogale.persephone,1982,NA
Petrogale.purpureicollis,1924,NA
Petrogale.rothschildi,1904,NA
Petrogale.sharmani,1992,NA
Petrogale.xanthopus,1855,NA
Petromus.typicus,1831,NA
Petromyscus.barbouri,1938,NA
Petromyscus.collinus,1925,NA
Petromyscus.monticularis,1925,NA
Petromyscus.shortridgei,1926,NA
Petropseudes.dahli,1895,NA
Phacochoerus.aethiopicus,1766,NA
Phacochoerus.africanus,1788,NA
Phaenomys.ferrugineus,1894,NA
Phaiomys.leucurus,1863,NA
Phalanger.mimicus,1922,NA
Phascogale.calura,1844,NA
Phascogale.pirata,1904,NA
Phascogale.tapoatafa,1793,NA
Phascolarctos.cinereus,1817,NA
Phataginus.tricuspis,1821,NA
Phenacomys.intermedius,1889,NA
Phenacomys.ungava,1889,NA
Philander.andersoni,1913,NA
Philander.deltae,2006,NA
Philander.frenatus,1818,NA
Philander.mcilhennyi,1972,NA
Philander.mondolfii,2006,NA
Philander.opossum,1758,NA
Philantomba.maxwellii,1827,NA
Philantomba.monticola,1789,NA
Philetor.brachypterus,1840,NA
Phoca.largha,1811,NA
Phoca.vitulina,1758,NA
Phocarctos.hookeri,1866,NA
Phocoena.dioptrica,1912,NA
Phocoena.phocoena,1758,NA
Phocoena.sinus,1958,NA
Phocoena.spinipinnis,1865,NA
Phocoenoides.dalli,1885,NA
Phodopus.campbelli,1905,NA
Phodopus.roborovskii,1903,NA
Phodopus.sungorus,1773,NA
Phoniscus.atrox,1905,NA
Phoniscus.jagorii,1866,NA
Phoniscus.papuensis,1878,NA
Phylloderma.stenops,1865,NA
Phyllomys.blainvillii,1837,NA
Phyllomys.brasiliensis,1840,NA
Phyllomys.dasythrix,1872,NA
Phyllomys.kerri,1950,NA
Phyllomys.lamarum,1916,NA
Phyllomys.lundi,2003,NA
Phyllomys.mantiqueirensis,2003,NA
Phyllomys.medius,1909,NA
Phyllomys.nigrispinus,1842,NA
Phyllomys.pattoni,2002,NA
Phyllomys.unicolor,1842,NA
Phyllonycteris.aphylla,1898,NA
Phyllops.falcatus,1839,NA
Phyllostomus.discolor,1843,NA
Phyllostomus.elongatus,1810,NA
Phyllostomus.hastatus,1767,NA
Phyllostomus.latifolius,1901,NA
Phyllotis.amicus,1900,NA
Phyllotis.andium,1912,NA
Phyllotis.anitae,2007,NA
Phyllotis.bonariensis,1964,NA
Phyllotis.caprinus,1958,NA
Phyllotis.darwini,1837,NA
Phyllotis.definitus,1915,NA
Phyllotis.haggardi,1908,NA
Phyllotis.limatus,1912,NA
Phyllotis.magister,1912,NA
